era_SectionOfLine;era_SectionOfLine_era_opStart;era_SectionOfLine_era_opStart__label;era_SectionOfLine_era_nationalLine_rdfs_label;era_SectionOfLine_era_lengthOfSectionOfLine;era_SectionOfLine_era_opEnd;era_SectionOfLine_era_opEnd__label;CUSTOM_VAR_IN_COUNTRY;CUSTOM_VAR_IN_COUNTRY__label;__type;__label
http://data.europa.eu/949/sectionOfLine/eb9cb647e7;http://data.europa.eu/949/operationalPoint/f21c778609;Torneträsk;21;9.73;http://data.europa.eu/949/operationalPoint/58203fea33;Stenbacken;http://publications.europa.eu/resource/authority/country/SWE;Sweden;;
http://data.europa.eu/949/sectionOfLine/b120208634;http://data.europa.eu/949/operationalPoint/8d92eab032;Viarp;3;4.524;http://data.europa.eu/949/operationalPoint/bd3cf9fd9e;Barkåkra;http://publications.europa.eu/resource/authority/country/SWE;Sweden;;
http://data.europa.eu/949/sectionOfLine/b9d37e461a;http://data.europa.eu/949/operationalPoint/b6466acdec;Partille;23;2.323;http://data.europa.eu/949/operationalPoint/a52ab4f2c7;Sävedalen;http://publications.europa.eu/resource/authority/country/SWE;Sweden;;
http://data.europa.eu/949/sectionOfLine/391d751ea8;http://data.europa.eu/949/operationalPoint/1ef0d66e1f;Arbrå;8;5.433;http://data.europa.eu/949/operationalPoint/6a4f5c2803;Vallsta;http://publications.europa.eu/resource/authority/country/SWE;Sweden;;
http://data.europa.eu/949/sectionOfLine/a6dddecfe0;http://data.europa.eu/949/operationalPoint/e1ab22ba9b;Lysvik;70;20.359;http://data.europa.eu/949/operationalPoint/e5336da0de;Torsby;http://publications.europa.eu/resource/authority/country/SWE;Sweden;;
http://data.europa.eu/949/sectionOfLine/b2db8bce85;http://data.europa.eu/949/operationalPoint/e2e2638249;Husums norra;28;5.096;http://data.europa.eu/949/operationalPoint/3afb9f06b5;Könsa;http://publications.europa.eu/resource/authority/country/SWE;Sweden;;
http://data.europa.eu/949/sectionOfLine/0bb02aca57;http://data.europa.eu/949/operationalPoint/5e597ca1c2;Vindeln;7;12.655;http://data.europa.eu/949/operationalPoint/786396f988;Hällnäs;http://publications.europa.eu/resource/authority/country/SWE;Sweden;;
http://data.europa.eu/949/sectionOfLine/133e77f902;http://data.europa.eu/949/operationalPoint/2731e57259;Ängersjö;28;10.586;http://data.europa.eu/949/operationalPoint/12d08c58e7;Hössjön;http://publications.europa.eu/resource/authority/country/SWE;Sweden;;
http://data.europa.eu/949/sectionOfLine/f0038ce8a7;http://data.europa.eu/949/operationalPoint/a8f2644d21;Ångebyn;8;4.948;http://data.europa.eu/949/operationalPoint/12dc97c912;Moradal;http://publications.europa.eu/resource/authority/country/SWE;Sweden;;
http://data.europa.eu/949/sectionOfLine/2e60f68cb7;http://data.europa.eu/949/operationalPoint/43f28b3458;Sandviken;10;4.549;http://data.europa.eu/949/operationalPoint/36f06f1cfa;Villersmuren;http://publications.europa.eu/resource/authority/country/SWE;Sweden;;
http://data.europa.eu/949/sectionOfLine/ab18cf1d1e;http://data.europa.eu/949/operationalPoint/dd74a34278;Gamlestaden;23;1.149;http://data.europa.eu/949/operationalPoint/42a45ec214;Olskroken;http://publications.europa.eu/resource/authority/country/SWE;Sweden;;
http://data.europa.eu/949/sectionOfLine/a735573659;http://data.europa.eu/949/operationalPoint/81e3de0be9;Birsta;31;8.159;http://data.europa.eu/949/operationalPoint/ab2187e518;Timrå;http://publications.europa.eu/resource/authority/country/SWE;Sweden;;
http://data.europa.eu/949/sectionOfLine/53a932bca7;http://data.europa.eu/949/operationalPoint/2d406becdf;Älvsbyn;7;8.35;http://data.europa.eu/949/operationalPoint/4837893ca0;Laduberg;http://publications.europa.eu/resource/authority/country/SWE;Sweden;;
http://data.europa.eu/949/sectionOfLine/b0c33e58cc;http://data.europa.eu/949/operationalPoint/04a59b8ebe;Stjärnhov;1;8.17;http://data.europa.eu/949/operationalPoint/704a1ce8ec;Nyckelsjön;http://publications.europa.eu/resource/authority/country/SWE;Sweden;;
http://data.europa.eu/949/sectionOfLine/5fc4c8bebb;http://data.europa.eu/949/operationalPoint/6377425103;Abisko östra;21;9.563;http://data.europa.eu/949/operationalPoint/9751631408;Björkliden;http://publications.europa.eu/resource/authority/country/SWE;Sweden;;
http://data.europa.eu/949/sectionOfLine/c1992d5189;http://data.europa.eu/949/operationalPoint/786396f988;Hällnäs;7;13.022;http://data.europa.eu/949/operationalPoint/61dd0aa545;Yttersjön;http://publications.europa.eu/resource/authority/country/SWE;Sweden;;
http://data.europa.eu/949/sectionOfLine/4faafded81;http://data.europa.eu/949/operationalPoint/f1cf7dbf6d;Tungelsta;19;3.968;http://data.europa.eu/949/operationalPoint/5d6b79dc14;Västerhaninge;http://publications.europa.eu/resource/authority/country/SWE;Sweden;;
http://data.europa.eu/949/sectionOfLine/9b62efb4cc;http://data.europa.eu/949/operationalPoint/7e49860139;Valskog;16;8.906;http://data.europa.eu/949/operationalPoint/d5c9e72529;Köping;http://publications.europa.eu/resource/authority/country/SWE;Sweden;;
http://data.europa.eu/949/sectionOfLine/5e25eb4486;http://data.europa.eu/949/operationalPoint/f917f6ba15;Höör;2;10.536;http://data.europa.eu/949/operationalPoint/99e681236c;Stehag;http://publications.europa.eu/resource/authority/country/SWE;Sweden;;
http://data.europa.eu/949/sectionOfLine/5d4738bc10;http://data.europa.eu/949/operationalPoint/3afb9f06b5;Könsa;28;11.29;http://data.europa.eu/949/operationalPoint/155b13c6ae;Saluböle;http://publications.europa.eu/resource/authority/country/SWE;Sweden;;
http://data.europa.eu/949/sectionOfLine/6c36c55b9b;http://data.europa.eu/949/operationalPoint/b0c8612b8b;Svågertorp;24;3.496;http://data.europa.eu/949/operationalPoint/ecb6dc7c4c;Fosieby;http://publications.europa.eu/resource/authority/country/SWE;Sweden;;
http://data.europa.eu/949/sectionOfLine/8dab7a8dc8;http://data.europa.eu/949/operationalPoint/14bf3cb2a6;Harrå;21;13.361;http://data.europa.eu/949/operationalPoint/b46cbc1610;Fjällåsen;http://publications.europa.eu/resource/authority/country/SWE;Sweden;;
http://data.europa.eu/949/sectionOfLine/7422a0d114;http://data.europa.eu/949/operationalPoint/dbec299d0b;Tunneby;2;10.106;http://data.europa.eu/949/operationalPoint/2a8f11e3cd;Osby;http://publications.europa.eu/resource/authority/country/SWE;Sweden;;
http://data.europa.eu/949/sectionOfLine/1d9cc2fb0d;http://data.europa.eu/949/operationalPoint/896a924d61;Stenkumla;9;6.019;http://data.europa.eu/949/operationalPoint/70490b39ef;Löcknamon;http://publications.europa.eu/resource/authority/country/SWE;Sweden;;
http://data.europa.eu/949/sectionOfLine/149fc94e4e;http://data.europa.eu/949/operationalPoint/f124b07374;Hörnsjö;7;12.891;http://data.europa.eu/949/operationalPoint/973a5fe9c9;Degermyr;http://publications.europa.eu/resource/authority/country/SWE;Sweden;;
http://data.europa.eu/949/sectionOfLine/182849122d;http://data.europa.eu/949/operationalPoint/0e955f7058;Tösse;11;11.517;http://data.europa.eu/949/operationalPoint/ed3696b16b;Ånimskog;http://publications.europa.eu/resource/authority/country/SWE;Sweden;;
http://data.europa.eu/949/sectionOfLine/9a48560a1f;http://data.europa.eu/949/operationalPoint/53f73b22b3;Hallsbergs rangerbangård;1;7.286;http://data.europa.eu/949/operationalPoint/44346b477a;Skymossen;http://publications.europa.eu/resource/authority/country/SWE;Sweden;;
http://data.europa.eu/949/sectionOfLine/41c30c7936;http://data.europa.eu/949/operationalPoint/15177d625f;Häggvik;5;3.783;http://data.europa.eu/949/operationalPoint/c785e44b46;Rotebro;http://publications.europa.eu/resource/authority/country/SWE;Sweden;;
http://data.europa.eu/949/sectionOfLine/b7c2ce5eb4;http://data.europa.eu/949/operationalPoint/c5d9ba4699;Bromölla;88;7.745;http://data.europa.eu/949/operationalPoint/0c85a7358e;Sölvesborg;http://publications.europa.eu/resource/authority/country/SWE;Sweden;;
http://data.europa.eu/949/sectionOfLine/1e8ad56cf7;http://data.europa.eu/949/operationalPoint/5980fa868e;Helgum;7;9.406;http://data.europa.eu/949/operationalPoint/5eb4f3ebf3;Långsele;http://publications.europa.eu/resource/authority/country/SWE;Sweden;;
http://data.europa.eu/949/sectionOfLine/7769f415c7;http://data.europa.eu/949/operationalPoint/09a425bdce;Bjuv;13;4.078;http://data.europa.eu/949/operationalPoint/4a332c26a9;Mörarp;http://publications.europa.eu/resource/authority/country/SWE;Sweden;;
http://data.europa.eu/949/sectionOfLine/5de5c46a36;http://data.europa.eu/949/operationalPoint/c5c2334ddb;Holsbybrunn;82;20.955;http://data.europa.eu/949/operationalPoint/b712ce2f3a;Kvillsfors;http://publications.europa.eu/resource/authority/country/SWE;Sweden;;
http://data.europa.eu/949/sectionOfLine/630486601a;http://data.europa.eu/949/operationalPoint/1f833d50ff;Kilsmo;1;11.252;http://data.europa.eu/949/operationalPoint/84a1659043;Pålsboda;http://publications.europa.eu/resource/authority/country/SWE;Sweden;;
http://data.europa.eu/949/sectionOfLine/fd5199df32;http://data.europa.eu/949/operationalPoint/31de37cd88;Mörlunda;65;16.886;http://data.europa.eu/949/operationalPoint/e135935dfc;Berga;http://publications.europa.eu/resource/authority/country/SWE;Sweden;;
http://data.europa.eu/949/sectionOfLine/2d896c53ca;http://data.europa.eu/949/operationalPoint/24ec68094c;Åsbro;9;4.322;http://data.europa.eu/949/operationalPoint/896a924d61;Stenkumla;http://publications.europa.eu/resource/authority/country/SWE;Sweden;;
http://data.europa.eu/949/sectionOfLine/a18bb8907e;http://data.europa.eu/949/operationalPoint/d482b5c482;Rosersberg;5;3.004;http://data.europa.eu/949/operationalPoint/a51ccf796c;Brista;http://publications.europa.eu/resource/authority/country/SWE;Sweden;;
http://data.europa.eu/949/sectionOfLine/ad7c8c895f;http://data.europa.eu/949/operationalPoint/ff578f023a;Torbacken;11;8.084;http://data.europa.eu/949/operationalPoint/2c9ebdf089;Alvhem;http://publications.europa.eu/resource/authority/country/SWE;Sweden;;
http://data.europa.eu/949/sectionOfLine/d77eb1183a;http://data.europa.eu/949/operationalPoint/1d280e14e6;Göteborg Kville;23;10.457;http://data.europa.eu/949/operationalPoint/247d24d81b;Säve;http://publications.europa.eu/resource/authority/country/SWE;Sweden;;
http://data.europa.eu/949/sectionOfLine/65c58b8e84;http://data.europa.eu/949/operationalPoint/9e89352bd3;Hussjöby;31;8.77;http://data.europa.eu/949/operationalPoint/c06d6903d7;Häggsjön;http://publications.europa.eu/resource/authority/country/SWE;Sweden;;
http://data.europa.eu/949/sectionOfLine/e9fa908877;http://data.europa.eu/949/operationalPoint/3b23f68daa;Strångsjö;2;14.869;http://data.europa.eu/949/operationalPoint/c819d53678;Simonstorp;http://publications.europa.eu/resource/authority/country/SWE;Sweden;;
http://data.europa.eu/949/sectionOfLine/05f579a96d;http://data.europa.eu/949/operationalPoint/0d4ca3cd4e;Gubbero;23;1.898;http://data.europa.eu/949/operationalPoint/a0bc51d5da;Göteborgs Central;http://publications.europa.eu/resource/authority/country/SWE;Sweden;;
http://data.europa.eu/949/sectionOfLine/80c5da133e;http://data.europa.eu/949/operationalPoint/a679d654f3;Karlstad Välsviken;12;4.074;http://data.europa.eu/949/operationalPoint/cbf411cede;Karlstads östra;http://publications.europa.eu/resource/authority/country/SWE;Sweden;;
http://data.europa.eu/949/sectionOfLine/abaf4fdf77;http://data.europa.eu/949/operationalPoint/b4da821c9c;Ludvika;10;8.306;http://data.europa.eu/949/operationalPoint/02491dd698;Klenshyttan;http://publications.europa.eu/resource/authority/country/SWE;Sweden;;
http://data.europa.eu/949/sectionOfLine/55862a2695;http://data.europa.eu/949/operationalPoint/5a3de77b83;Avesta Krylbo;9;10.488;http://data.europa.eu/949/operationalPoint/33a33f419e;Hökmora;http://publications.europa.eu/resource/authority/country/SWE;Sweden;;
http://data.europa.eu/949/sectionOfLine/43a1a55ddc;http://data.europa.eu/949/operationalPoint/973220b288;Viresjö;66;5.622;http://data.europa.eu/949/operationalPoint/830f0a302d;Åtvidaberg;http://publications.europa.eu/resource/authority/country/SWE;Sweden;;
http://data.europa.eu/949/sectionOfLine/105590c121;http://data.europa.eu/949/operationalPoint/af724770fe;Backsjön;7;5.324;http://data.europa.eu/949/operationalPoint/fe65f705fe;Grönåsen;http://publications.europa.eu/resource/authority/country/SWE;Sweden;;
http://data.europa.eu/949/sectionOfLine/40316ab8ec;http://data.europa.eu/949/operationalPoint/dd6b0d2568;Granstanda;10;6.457;http://data.europa.eu/949/operationalPoint/f331461bdb;Hofors;http://publications.europa.eu/resource/authority/country/SWE;Sweden;;
http://data.europa.eu/949/sectionOfLine/df0fb7a9d9;http://data.europa.eu/949/operationalPoint/bfd4be2447;Brattheden;63;11.132;http://data.europa.eu/949/operationalPoint/3f5a2f2b87;Virsbo;http://publications.europa.eu/resource/authority/country/SWE;Sweden;;
http://data.europa.eu/949/sectionOfLine/fee34a49bd;http://data.europa.eu/949/operationalPoint/43334a97e2;Brålanda;11;8.395;http://data.europa.eu/949/operationalPoint/ce8af2108d;Frändefors;http://publications.europa.eu/resource/authority/country/SWE;Sweden;;
http://data.europa.eu/949/sectionOfLine/2ba120d15c;http://data.europa.eu/949/operationalPoint/5a3de77b83;Avesta Krylbo;9;11.666;http://data.europa.eu/949/operationalPoint/56c2f06cae;Snickarbo;http://publications.europa.eu/resource/authority/country/SWE;Sweden;;
http://data.europa.eu/949/sectionOfLine/1e7ee11f8a;http://data.europa.eu/949/operationalPoint/b7dba2de77;Vilhelmsborg;90;5.904;http://data.europa.eu/949/operationalPoint/0e05f4cb4d;Ystad;http://publications.europa.eu/resource/authority/country/SWE;Sweden;;
http://data.europa.eu/949/sectionOfLine/c267cf56e0;http://data.europa.eu/949/operationalPoint/4cedfa3393;Åstorp;13;6.21;http://data.europa.eu/949/operationalPoint/09a425bdce;Bjuv;http://publications.europa.eu/resource/authority/country/SWE;Sweden;;
http://data.europa.eu/949/sectionOfLine/99cbcecacb;http://data.europa.eu/949/operationalPoint/7f035bf363;Rockneby;65;21.352;http://data.europa.eu/949/operationalPoint/e034f84d4f;Blomstermåla;http://publications.europa.eu/resource/authority/country/SWE;Sweden;;
http://data.europa.eu/949/sectionOfLine/6c3fbe01d6;http://data.europa.eu/949/operationalPoint/e135935dfc;Berga;65;28.273;http://data.europa.eu/949/operationalPoint/45c6b76cbd;Oskarshamn;http://publications.europa.eu/resource/authority/country/SWE;Sweden;;
http://data.europa.eu/949/sectionOfLine/605a6e3a40;http://data.europa.eu/949/operationalPoint/44988bcce7;Strömsbro;5;3.886;http://data.europa.eu/949/operationalPoint/4133d29888;Hilleby;http://publications.europa.eu/resource/authority/country/SWE;Sweden;;
http://data.europa.eu/949/sectionOfLine/7decc4b7b6;http://data.europa.eu/949/operationalPoint/d23781c1ea;Mora central;6;0.867;http://data.europa.eu/949/operationalPoint/0e3889ca64;TRV-IBAB border Mora;http://publications.europa.eu/resource/authority/country/SWE;Sweden;;
http://data.europa.eu/949/sectionOfLine/db551442a7;http://data.europa.eu/949/operationalPoint/952f3ae57b;Fagersta central;9;12.913;http://data.europa.eu/949/operationalPoint/7991ece59b;Dagarn;http://publications.europa.eu/resource/authority/country/SWE;Sweden;;
http://data.europa.eu/949/sectionOfLine/d47ad649e0;http://data.europa.eu/949/operationalPoint/eb018a18c8;Bodens central;7;3.767;http://data.europa.eu/949/operationalPoint/ddcb03dc59;Södra Svartbyn;http://publications.europa.eu/resource/authority/country/SWE;Sweden;;
http://data.europa.eu/949/sectionOfLine/27f3b8a2a6;http://data.europa.eu/949/operationalPoint/448649d834;Kågeröd;26;10.157;http://data.europa.eu/949/operationalPoint/5ce044aee3;Svalöv;http://publications.europa.eu/resource/authority/country/SWE;Sweden;;
http://data.europa.eu/949/sectionOfLine/9542c2105f;http://data.europa.eu/949/operationalPoint/adfa1ca37e;Hillared;4;17.758;http://data.europa.eu/949/operationalPoint/d71005f2d8;Limmared;http://publications.europa.eu/resource/authority/country/SWE;Sweden;;
http://data.europa.eu/949/sectionOfLine/4689f5a553;http://data.europa.eu/949/operationalPoint/eed7ee429b;Lindekullen;2;8.169;http://data.europa.eu/949/operationalPoint/de2f1b94f7;Boxholm;http://publications.europa.eu/resource/authority/country/SWE;Sweden;;
http://data.europa.eu/949/sectionOfLine/2627a201c0;http://data.europa.eu/949/operationalPoint/e0760386cc;Långsjön;10;8.302;http://data.europa.eu/949/operationalPoint/b80ece6c99;Ryggen;http://publications.europa.eu/resource/authority/country/SWE;Sweden;;
http://data.europa.eu/949/sectionOfLine/a613dae7f4;http://data.europa.eu/949/operationalPoint/0d4ca3cd4e;Gubbero;23;1.113;http://data.europa.eu/949/operationalPoint/34c73a92c4;Liseberg;http://publications.europa.eu/resource/authority/country/SWE;Sweden;;
http://data.europa.eu/949/sectionOfLine/3d9648bc62;http://data.europa.eu/949/operationalPoint/7a7dae901e;Hjärup;2;1.888;http://data.europa.eu/949/operationalPoint/001a3bacf5;Åkarp;http://publications.europa.eu/resource/authority/country/SWE;Sweden;;
http://data.europa.eu/949/sectionOfLine/4d1b08f967;http://data.europa.eu/949/operationalPoint/c1463b5944;Eneryda;2;10.858;http://data.europa.eu/949/operationalPoint/14953fb4eb;Diö norra;http://publications.europa.eu/resource/authority/country/SWE;Sweden;;
http://data.europa.eu/949/sectionOfLine/b9771652ee;http://data.europa.eu/949/operationalPoint/ac876eeb19;Långbron;71;5.977;http://data.europa.eu/949/operationalPoint/873750b64d;Billingsfors;http://publications.europa.eu/resource/authority/country/SWE;Sweden;;
http://data.europa.eu/949/sectionOfLine/ad266c45e7;http://data.europa.eu/949/operationalPoint/31bea9157f;Sävast;7;8.569;http://data.europa.eu/949/operationalPoint/320f8ba37e;Norra Sunderbyn;http://publications.europa.eu/resource/authority/country/SWE;Sweden;;
http://data.europa.eu/949/sectionOfLine/55e3292eba;http://data.europa.eu/949/operationalPoint/a6bab55f38;Göteborg Lindholmen;23;1.542;http://data.europa.eu/949/operationalPoint/54090fc79c;Pölsebo;http://publications.europa.eu/resource/authority/country/SWE;Sweden;;
http://data.europa.eu/949/sectionOfLine/3ec4b175c6;http://data.europa.eu/949/operationalPoint/ee9b2aec69;Åmsele;44;18.709;http://data.europa.eu/949/operationalPoint/c9cd7364a0;Arvån;http://publications.europa.eu/resource/authority/country/SWE;Sweden;;
http://data.europa.eu/949/sectionOfLine/52c9c60e84;http://data.europa.eu/949/operationalPoint/0e8cdaac2e;Skavstaby;5;3.905;http://data.europa.eu/949/operationalPoint/d482b5c482;Rosersberg;http://publications.europa.eu/resource/authority/country/SWE;Sweden;;
http://data.europa.eu/949/sectionOfLine/2ef6de3f41;http://data.europa.eu/949/operationalPoint/1b8e9eaf7a;Hundsjön;29;13.035;http://data.europa.eu/949/operationalPoint/fbca1028f0;Niemisel;http://publications.europa.eu/resource/authority/country/SWE;Sweden;;
http://data.europa.eu/949/sectionOfLine/59176b5035;http://data.europa.eu/949/operationalPoint/a8077e2c35;Träskholm;7;10.84;http://data.europa.eu/949/operationalPoint/24970fcc8a;Myrheden;http://publications.europa.eu/resource/authority/country/SWE;Sweden;;
http://data.europa.eu/949/sectionOfLine/dcf9eac1c9;http://data.europa.eu/949/operationalPoint/bd3cf9fd9e;Barkåkra;3;5.692;http://data.europa.eu/949/operationalPoint/f4d138afe4;Ängelholm;http://publications.europa.eu/resource/authority/country/SWE;Sweden;;
http://data.europa.eu/949/sectionOfLine/05ed475840;http://data.europa.eu/949/operationalPoint/abec5a334c;Vätteryd;2;2.481;http://data.europa.eu/949/operationalPoint/bce4178477;Tjörnarp;http://publications.europa.eu/resource/authority/country/SWE;Sweden;;
http://data.europa.eu/949/sectionOfLine/a7165da932;http://data.europa.eu/949/operationalPoint/d0c632b534;Singsån;7;7.326;http://data.europa.eu/949/operationalPoint/17f8c145b0;Ragunda;http://publications.europa.eu/resource/authority/country/SWE;Sweden;;
http://data.europa.eu/949/sectionOfLine/aec32798db;http://data.europa.eu/949/operationalPoint/53a73369ec;Stockaryd;2;8.908;http://data.europa.eu/949/operationalPoint/66bc1c4e54;Rörvik;http://publications.europa.eu/resource/authority/country/SWE;Sweden;;
http://data.europa.eu/949/sectionOfLine/d6d31ae46d;http://data.europa.eu/949/operationalPoint/0a850d4dc4;Hult;80;13.837;http://data.europa.eu/949/operationalPoint/f14d3fc0b7;Hjältevad;http://publications.europa.eu/resource/authority/country/SWE;Sweden;;
http://data.europa.eu/949/sectionOfLine/ffb5e9e95e;http://data.europa.eu/949/operationalPoint/bab7303672;Herrljunga central;1;3.611;http://data.europa.eu/949/operationalPoint/9c9dd13139;Herrljunga västra;http://publications.europa.eu/resource/authority/country/SWE;Sweden;;
http://data.europa.eu/949/sectionOfLine/7e04e2bd99;http://data.europa.eu/949/operationalPoint/acab2c3eaf;Erikslund;20;4.837;http://data.europa.eu/949/operationalPoint/98e568379d;Callans såg;http://publications.europa.eu/resource/authority/country/SWE;Sweden;;
