id,LINKSEQUENCE_OID,VALID_FROM,VALID_TO,START_NODE_OID,END_NODE_OID,START_MEASURE,END_MEASURE,LENGTH,EXTENT_LENGTH
877,7d784b16-0595-4c0d-aa90-18ca441c16d8,18991231,99991231,7b86178e-87e8-4d25-bd80-1b4a7c7f1c5a,3bae113b-d289-4f3b-9991-713ea99572d9,0,1,32.2826238086607,0
878,972f87f4-f8de-4f2e-b532-ef929aa04f60,18991231,99991231,e2d5a1eb-b353-4541-9f3d-117814e234cd,"0828a607-0d23-4f5a-8a0f-af9ff4c65918",0,1,118.390569303471,0.002
879,cd7ddd72-b3c2-462b-b650-c6983bc0cac4,18991231,99991231,e2d5a1eb-b353-4541-9f3d-117814e234cd,f0090f43-0664-4bf6-9c0b-8bead0451cfd,0,1,251.027842485612,0.003
880,a65f556a-ca03-4e6a-a064-048efca54bba,18991231,99991231,"0828a607-0d23-4f5a-8a0f-af9ff4c65918",4f79e54b-5d99-471f-9256-fa6e42a2e1da,0,1,9.92867060586184,0
881,c6be2141-d8ef-4338-af6a-e999f14695e0,18991231,99991231,4027c807-95f1-47bc-a901-bd2cb8183d7a,c595bb46-d6a7-4990-83b9-520fffad7fb0,0,1,31.7322422781708,0
882,b73e112d-289f-4b1d-8b73-6ec222313208,18991231,99991231,4027c807-95f1-47bc-a901-bd2cb8183d7a,288059ca-2781-4083-a150-6b086d7490b1,0,1,34.0378098590439,0
883,b78e2df4-0172-48cf-986e-64272bd50625,18991231,99991231,7c759f98-e7c8-4b16-bb7e-c4c4f50053a5,6e12eea0-f0e0-4e8c-bf5b-ec74742adc2e,0,1,178.896774341409,0.002
884,1f98351c-4a81-423a-aade-a6df081c357f,18991231,99991231,13605cb2-3348-4f4a-b509-814e623ba5e2,fb4fe1eb-04e8-4cf2-8c88-f400810dd9ba,0,1,17.4719841551075,0
885,515ca933-ecd0-4386-b63b-7f62518b1d64,18991231,99991231,13605cb2-3348-4f4a-b509-814e623ba5e2,36d6d4c6-3c4f-49c3-af1e-950500ebd4b4,0,1,7.82674900569358,0
886,a2af3c66-1f22-4d8f-bbaa-2456bb07d3bc,18991231,99991231,fb4fe1eb-04e8-4cf2-8c88-f400810dd9ba,20882f10-ec7e-4cd6-987a-dc0b1ad3e330,0,1,19.5064963539399,0
887,33ccfffb-205a-4e47-9d52-3f150032b60d,18991231,99991231,fb4fe1eb-04e8-4cf2-8c88-f400810dd9ba,4d8b8060-4ee8-44a9-a46b-63dc4bde0b84,0,1,351.265159521656,0.004
888,f9810679-d7b9-402d-8afa-8c52ed91c2a4,18991231,99991231,"0f433fe6-fc62-4aff-92ef-7d261a9ed205",a0eadeec-6942-4168-a1df-d24bc9927d19,0,1,355.235407945197,0.005
889,a02ffbe1-643d-4c5b-a594-afbb104522be,18991231,99991231,"0f433fe6-fc62-4aff-92ef-7d261a9ed205","0dcfd9ca-7127-4c40-98ec-ba681c4c5cc0",0,1,353.821789041029,0.005
890,64ac845a-8720-4fa8-ae2d-33308e12465c,18991231,99991231,50548286-843d-47de-93a4-03c986e52f15,99405b55-8580-4ba6-b29f-fdee52703394,0,1,272.261210788739,0.003
891,3837917e-1b10-4104-b43f-e97b2eaa5286,18991231,99991231,a805b43d-339c-4b06-9b2a-5e15eb5b474b,de966b25-8745-4b8f-812b-5c4a3ba33292,0,1,37.5348664576721,0.001
892,9bf689d7-cff4-47aa-b9a5-50925bbc3d24,18991231,99991231,de966b25-8745-4b8f-812b-5c4a3ba33292,50548286-843d-47de-93a4-03c986e52f15,0,1,59.3889349963177,0.001
893,59046739-6528-44d3-81ad-39f23f594e29,18991231,99991231,de966b25-8745-4b8f-812b-5c4a3ba33292,ec495440-3051-4d6c-aaba-f31966366d1d,0,1,331.098965466333,0.004
894,ed37f5da-9284-4851-be46-ddf431addf03,18991231,99991231,ec495440-3051-4d6c-aaba-f31966366d1d,99c9d66f-2cc4-4e9f-a5c0-67dbd85c0297,0,1,0.09999999962747,0
895,720eb0c1-f8df-4f9e-8ab1-f6f27ca5e84f,18991231,99991231,852927af-e6f1-47d6-8817-df4fc4a5d3ba,923c4bd7-201b-423f-b956-ffe3d72e41e0,0,1,0.09999999962747,0
896,8d4e9639-84ae-4e95-a266-223b7ccd91c4,18991231,99991231,a0eadeec-6942-4168-a1df-d24bc9927d19,edcd2074-1445-4532-ac6d-4472b8e060c9,0,1,0.09999999962747,0
897,4c9fc70c-96d8-4f5f-8bf1-d158ca6154a6,18991231,99991231,"0dcfd9ca-7127-4c40-98ec-ba681c4c5cc0",e918c4d4-2cf0-4d4b-b969-a8d0728c14b2,0,1,0.09999999962747,0
898,1d11109e-b529-467b-bb64-381a54bfa61b,18991231,99991231,c7d82845-444a-4bc6-9f96-39f936d830cf,fff3ba27-8071-44f4-be85-0b4a03b75d69,0,1,0.09999999962747,0
899,9c84fb21-5801-4179-bbfa-d114476f6c45,18991231,99991231,c595bb46-d6a7-4990-83b9-520fffad7fb0,7c759f98-e7c8-4b16-bb7e-c4c4f50053a5,0,1,49.6260062870248,0.001
900,cbcc7a1f-7b08-4a0c-836d-6c2ff750a957,18991231,99991231,"00b5719e-7cc8-4256-b1e1-99d337b7a714",7c759f98-e7c8-4b16-bb7e-c4c4f50053a5,0,1,82.7799845534059,0.001
901,542a379e-69b2-4672-b975-a3f41446b83e,18991231,99991231,"00b5719e-7cc8-4256-b1e1-99d337b7a714","09413b93-b742-4198-b367-bb311b0b994f",0,1,195.786799941821,0.002
902,b9852d4d-6a98-4154-b0c5-646a01446e45,18991231,99991231,"0d27a8e6-9b5a-4a57-921e-7df2cbc292a0","0c09d82c-568a-46af-8dbc-89e7f0db1117",0,1,0.014142135431106,0
903,eb0f8c82-fbaf-44d4-9502-5a00564c9ea4,18991231,99991231,7ac9f270-8112-43de-a780-53646f95e2e9,35d9f79b-7d49-4a7b-bf70-888c8824d96c,0,1,40.7013738857125,0.001
904,"002e3090-aa86-43bc-9408-a75831c16ada",18991231,99991231,fed1d9a0-1200-4a5c-ad1d-83025ce5a3fb,3e37b173-379a-4098-8918-8b8d89dbf90f,0,1,113.2579714634,0.002
905,c7b1d0d6-301a-4b25-a92b-76eb539020e2,18991231,99991231,fed1d9a0-1200-4a5c-ad1d-83025ce5a3fb,d733d15c-797c-4136-b470-7818b1a635f4,0,1,398.659670787687,0.005
906,88a467d3-439a-41b0-8e97-8a196fe052ef,18991231,99991231,4f79e54b-5d99-471f-9256-fa6e42a2e1da,f0090f43-0664-4bf6-9c0b-8bead0451cfd,0,1,122.897880372298,0.002
907,32b77ab9-11b1-44e3-b011-02509efabe98,18991231,99991231,4f79e54b-5d99-471f-9256-fa6e42a2e1da,42d62faf-5f5a-4921-8660-e49b6b4fd954,0,1,88.3911760301898,0.001
908,dc12b327-7495-4405-8e53-85c737062ebf,18991231,99991231,f0090f43-0664-4bf6-9c0b-8bead0451cfd,db70a035-7a21-44a0-a786-868b34cb68d0,0,1,71.5177310739756,0.001
909,331b957a-3543-42fe-bf57-fe413721e461,18991231,99991231,3e37b173-379a-4098-8918-8b8d89dbf90f,"0828a607-0d23-4f5a-8a0f-af9ff4c65918",0,1,66.1367507517355,0.001
910,c6a7c2e2-607a-4345-8383-09643842ae9b,18991231,99991231,f5749254-6c2f-4ba8-9410-0963f9e3363c,13605cb2-3348-4f4a-b509-814e623ba5e2,0,1,86.2980347402188,0.001
911,26e63db9-573c-4871-a99a-00320be1e1a3,18991231,99991231,99405b55-8580-4ba6-b29f-fdee52703394,57bee384-70d7-462e-8c2b-90b15ecde880,0,1,0.09999999962747,0
912,10fd393e-cb0e-433d-83b4-de400e23a973,18991231,99991231,82d4835b-18c9-43c3-aa6e-736a0c6f3f5a,50548286-843d-47de-93a4-03c986e52f15,0,1,110.786288049435,0.002
913,248d6c7d-95a1-408a-a8ac-b04b349fea9c,18991231,99991231,361b302f-8e9f-493f-9083-5b1560e6e10b,bb21d121-268a-4522-b03d-1a33f7374a7f,0,1,73.7302696591807,0.001
914,766d2e32-923d-43fe-97e3-2fd35bab9931,18991231,99991231,361b302f-8e9f-493f-9083-5b1560e6e10b,8cca6ca3-7c05-4109-86f2-f8809fc0f92b,0,1,73.9099716643112,0.001
915,19f51655-e21f-4508-8479-1f6c2a5aef57,18991231,99991231,bb21d121-268a-4522-b03d-1a33f7374a7f,9de6ddbf-ac91-4e8f-ad09-0e048d36b2de,0,1,30.8516048837626,0
916,eada844e-7112-4629-838f-144e4ea23f08,18991231,99991231,dcff01d3-0f10-42c6-8450-4f6f8272a434,572f29c8-13e7-48f5-a25a-bcfe27fe868e,0,1,0.09999999962747,0
917,"0fea0d55-dbd4-4a7f-8297-68dea28d4492",18991231,99991231,afd9be3d-6610-4c27-a272-8a4b3a057aa1,6ccabb3e-bd0d-4dc5-be4f-cae51bcfef2d,0,1,3.49709879766696,0
918,a28dc224-2a00-433b-b0dd-24aab61d5974,18991231,99991231,db70a035-7a21-44a0-a786-868b34cb68d0,a9c43fd5-af3f-4459-9bd0-e4610d636735,0,1,3.86458277199718,0
919,72fe5119-9308-4fb6-b39e-958e453a5063,18991231,99991231,d733d15c-797c-4136-b470-7818b1a635f4,60d66062-4bf5-4ad2-9ab0-f3104743caf7,0,1,18.8236154871811,0
920,a521e715-288c-4023-bb44-237f03f7a036,18991231,99991231,42d62faf-5f5a-4921-8660-e49b6b4fd954,afd9be3d-6610-4c27-a272-8a4b3a057aa1,0,1,105.175139648394,0.001
921,158147f5-7192-4e11-b1c8-3e760573246f,18991231,99991231,42d62faf-5f5a-4921-8660-e49b6b4fd954,d733d15c-797c-4136-b470-7818b1a635f4,0,1,121.097877768394,0.002
922,c28025a1-e90b-4e55-8f5e-74efdfd6cff6,18991231,99991231,f1af6ed1-d889-46e4-bc94-993572d58000,288059ca-2781-4083-a150-6b086d7490b1,0,1,239.495996028296,0.002
923,3bdbc80b-f86d-4c50-ae26-7170564f4cbe,18991231,99991231,60d66062-4bf5-4ad2-9ab0-f3104743caf7,f682b787-2cab-4b84-a90c-aa1c9afba68d,0,1,0.09999999962747,0
924,2e71c673-cac5-4740-ad07-fd7ad81c1266,18991231,99991231,ff5a96be-9beb-41cc-9f4f-c0e39826a63b,18a874df-b176-4dd7-ab3a-5818e4f5b9ca,0,1,48.1307822496616,0
925,46ff43e5-2fae-40e2-9d7f-9da8652eea41,18991231,99991231,4ab4737a-7871-49c7-aef8-e2a2817089f9,9abc073f-7be1-4644-9590-3db0cdbbf805,0,1,48.0875545232272,0
926,e7b470a3-3468-4d77-bc54-302201c2f82e,18991231,99991231,20882f10-ec7e-4cd6-987a-dc0b1ad3e330,c7d82845-444a-4bc6-9f96-39f936d830cf,0,1,325.843442287014,0.004
927,5535dd73-6a36-4744-b3ac-58a4a090c4b1,18991231,99991231,36d6d4c6-3c4f-49c3-af1e-950500ebd4b4,"0f433fe6-fc62-4aff-92ef-7d261a9ed205",0,1,0.002000099809973,0
928,9e8da7e6-d027-4060-9c1d-1ff9c7b5a13c,18991231,99991231,4d8b8060-4ee8-44a9-a46b-63dc4bde0b84,1448e1b4-d66d-453a-a076-b58776261f96,0,1,1.34536240495658,0
929,79bbb4aa-313e-4490-8caf-b175910d4e40,18991231,99991231,b8c4e20c-9623-49bc-b5fd-a1624e9808a3,ae84254a-f1b1-4957-a1e2-2526d2ef6c32,0,1,467.372890099824,0.006
930,"0aedb250-e0ac-45ad-a4c1-09c6d027afc4",18991231,99991231,ae84254a-f1b1-4957-a1e2-2526d2ef6c32,c60889f9-d193-45df-aa2d-56737aa0ed2b,0,1,0.141421355957428,0
931,3dab62fd-4c07-4948-9c14-15496de84b33,18991231,99991231,5c2f2341-9c71-4ce5-aa8d-ec69d723dea9,8ea3994c-f24b-46da-b41c-04fc7495397c,0,1,3.42411942039845,0
932,f7c4aa03-c77b-4eda-af48-699c9c94ffd5,18991231,99991231,52006822-a582-4d8b-b9ce-284f9bcd30d9,fb0b20ea-b551-4249-9f7a-cb8bf8d99fb7,0,1,852.263300916148,0.012
933,1b050625-fa34-48be-a0f8-a2c9305ac05d,18991231,99991231,9abc073f-7be1-4644-9590-3db0cdbbf805,e0a7a1b0-bdf6-4db5-8b31-fef370f0ce80,0,1,264.623413732134,0.002
934,83eb7356-a96b-4790-8aff-ad0be443e0c9,18991231,99991231,18a874df-b176-4dd7-ab3a-5818e4f5b9ca,361b302f-8e9f-493f-9083-5b1560e6e10b,0,1,219.622261449855,0.002
935,7df97fe3-af17-435f-87f0-6177c36daa26,18991231,99991231,f0cef46a-f0fb-4ca1-9044-ec3dd2587023,a63671e1-db13-48ab-aede-492b0369a049,0,1,10.280333398664,0
936,1e7f9bfd-0edc-4568-810c-c8bddc04f083,18991231,99991231,8ea3994c-f24b-46da-b41c-04fc7495397c,18dcc14e-5c18-432a-8105-b6f8d9816803,0,1,189.50188036624,0.003
937,6f0d9849-1c0a-49ce-8687-0dcefe069011,18991231,99991231,35d9f79b-7d49-4a7b-bf70-888c8824d96c,52006822-a582-4d8b-b9ce-284f9bcd30d9,0,1,178.742453844631,0.003
938,301778be-8d00-4bdd-9a5a-eab6e5ba28f2,18991231,99991231,e0a7a1b0-bdf6-4db5-8b31-fef370f0ce80,3e37b173-379a-4098-8918-8b8d89dbf90f,0,1,573.034286670032,0.007
939,13dc07cd-7e49-48e8-81d0-c8d9dea7d9fa,18991231,99991231,e0a7a1b0-bdf6-4db5-8b31-fef370f0ce80,9de6ddbf-ac91-4e8f-ad09-0e048d36b2de,0,1,60.4969695122122,0.001
940,c2872587-7a92-4d9a-a476-9c0c1cf23abe,18991231,99991231,9de6ddbf-ac91-4e8f-ad09-0e048d36b2de,e2d5a1eb-b353-4541-9f3d-117814e234cd,0,1,457.829526534439,0.005
941,6dce36ec-6913-4ee1-8da2-91ddbc9217b0,18991231,99991231,"09413b93-b742-4198-b367-bb311b0b994f",bb21d121-268a-4522-b03d-1a33f7374a7f,0,1,73.9115670800559,0.001
942,2c0e9f2e-5e80-46e7-99ba-759b0c419ea3,18991231,99991231,6e12eea0-f0e0-4e8c-bf5b-ec74742adc2e,4706494c-25b1-4f5a-9c3d-526847e5916a,0,1,0.141421355957428,0
943,4f3491b7-37af-40bb-9f52-7ee9fa06a337,18991231,99991231,a63671e1-db13-48ab-aede-492b0369a049,6ec3002d-5579-4db9-9044-8fd366be5487,0,1,872.99039051168,0.013
944,df5da63f-293b-4360-8d04-8f843c592ce6,18991231,99991231,fb0b20ea-b551-4249-9f7a-cb8bf8d99fb7,fed1d9a0-1200-4a5c-ad1d-83025ce5a3fb,0,1,13.3188452820414,0
945,"018e2fce-43b1-4548-8c05-736898c12114",18991231,99991231,6ec3002d-5579-4db9-9044-8fd366be5487,dcff01d3-0f10-42c6-8450-4f6f8272a434,0,1,445.141240691285,0.006
946,2b49fce0-7a6e-47c9-ae02-c9142a4c3ab2,18991231,99991231,6ec3002d-5579-4db9-9044-8fd366be5487,fb0b20ea-b551-4249-9f7a-cb8bf8d99fb7,0,1,118.34607412418,0.002
947,14584691-865c-4f14-b1e5-adc5dac48dae,18991231,99991231,4a4af0b8-aa9f-4d6e-b168-698ceb90bf67,59b6007f-af66-43a8-abcf-3a8fe4e6a282,0,1,73.7446520385652,0.001
948,a7c14c28-e415-467c-889c-426f9a74b5d3,18991231,99991231,c61e3586-c66a-4d1d-b0ab-3ebd14cf7a7c,34fa4cba-88f0-4317-994d-dbbef70b5f1a,0,1,73.7321858474719,0.001
949,4c7627b4-4ff5-4a8e-bc77-7860421fece6,18991231,99991231,41a4dd34-4179-4d6e-9381-5a4144296bbb,7b86178e-87e8-4d25-bd80-1b4a7c7f1c5a,0,1,57.8188025376714,0.001
950,62e280d4-6ab7-4072-821c-f9820157fe15,18991231,99991231,dee5adac-9eb8-42e8-939f-f7080a5b552b,38b6722f-1aa0-4f31-8a89-dfbbc23fcda9,0,1,212.677376711082,0.003
951,1704220b-84be-4e73-affd-367dbc8cb79b,18991231,99991231,38b6722f-1aa0-4f31-8a89-dfbbc23fcda9,"0f59c1c0-8f42-4624-ad57-543f163d0273",0,1,6.40312423743285,0
952,1d952ec4-9f4a-4d05-b53b-c0306dc39f39,18991231,99991231,971964a8-7ea0-4713-a14e-33cb15d106b8,74871de9-cfa9-4a1e-bffd-0827cc93d917,0,1,64.3825706228013,0.001
953,7bcf2197-45ef-4c2d-859b-1b78d828b48b,18991231,99991231,86b57878-42ee-476e-bda5-dc20bc8d7738,3abec76b-8ae6-4c48-b0e9-27e4a60fe878,0,1,280.773427631346,0.005
954,5bd690f9-17b0-4d26-8df0-980b2b8e2e4a,18991231,99991231,74871de9-cfa9-4a1e-bffd-0827cc93d917,c4019d53-e8f1-444e-a645-0e94550fb7ad,0,1,21.3924379162128,0
955,91b8743e-c4ea-4c41-924b-6b2de892ae63,18991231,99991231,c4019d53-e8f1-444e-a645-0e94550fb7ad,"0ce3f359-4af9-4f00-b49b-14978ccfb54a",0,1,62.5168793207105,0.001
956,8c377a00-2ba6-49f5-9148-041773bbb087,18991231,99991231,c4019d53-e8f1-444e-a645-0e94550fb7ad,48be8414-a1c1-4540-b2ba-f0a846bbd731,0,1,62.0851206006744,0.001
957,df64e7b9-8d2e-4890-a842-ab087b75c440,18991231,99991231,"0ce3f359-4af9-4f00-b49b-14978ccfb54a",e3616d1b-7680-48da-9556-b4143d2b3fb1,0,1,121.515831428904,0.002
958,31a4d1de-ce3d-45a2-94da-399e0f19476f,18991231,99991231,a22a1672-88a7-476e-8ff7-fa9c599c97e6,"0ce3f359-4af9-4f00-b49b-14978ccfb54a",0,1,63.4158434462349,0.001
959,3a59a45f-bebd-427d-bb3c-77be0cd746e5,18991231,99991231,a22a1672-88a7-476e-8ff7-fa9c599c97e6,48be8414-a1c1-4540-b2ba-f0a846bbd731,0,1,63.3255082885038,0.001
960,76c0f53a-b8f3-4fa2-9558-36428d6bcb4a,18991231,99991231,1542fce2-a9fa-4bc2-abed-e75814b15aa6,4fc45714-3754-4c01-b0f2-78fac2a2bcf4,0,1,1059.81503242317,0.018
961,1f77e6ff-eb61-4eae-8728-59ef427bba40,18991231,99991231,bc7ed6c8-1830-4ffe-8ebe-41548b3fb2e0,86b57878-42ee-476e-bda5-dc20bc8d7738,0,1,733.065297305416,0.012
962,"0d349a22-bf1c-4714-9e42-d93242505bf4",18991231,99991231,3abec76b-8ae6-4c48-b0e9-27e4a60fe878,7ac9f270-8112-43de-a780-53646f95e2e9,0,1,0.020000000018626,0
963,2d5c69af-dfb9-4a5c-ba2a-f8b5a0b80bdc,18991231,99991231,b37c6a6c-1e39-45c2-9a5e-ebaf511d97f3,a22a1672-88a7-476e-8ff7-fa9c599c97e6,0,1,276.095299827312,0.004
964,74ff0898-bfdb-47f2-8a12-b72132192b79,18991231,99991231,2ae0b320-aceb-4643-b27c-1aeeaff54249,55850665-5558-43cf-a365-2a39d155a1a6,0,1,83.0264066427293,0.001
965,77a68c09-ed04-4af9-a8c4-88cf9d79c72c,18991231,99991231,1c743cb7-3be2-4cba-9ea6-e72e308340d5,3e142fb3-cbb4-4037-b6d5-6316e8d56a47,0,1,452.629136486792,0.007
966,68590942-60e0-4f10-b0e9-915536e8324e,18991231,99991231,23eb88ac-81c4-42bb-ab77-0fe9220ac0fd,e8aed523-c418-4fa4-9950-d002982af9c7,0,1,137.49554831618,0.002
967,257d2cc4-38ad-40b4-ae64-b16194b8abfc,18991231,99991231,eacb507d-e2f4-46cc-a08d-057775f88de4,23eb88ac-81c4-42bb-ab77-0fe9220ac0fd,0,1,23.7912371972058,0
968,d284c840-249e-4a1e-a811-f30015890372,18991231,99991231,4319ed0e-f9e2-44da-ab37-4f2ea84cd90f,eacb507d-e2f4-46cc-a08d-057775f88de4,0,1,40.7490363476365,0.001
969,d31aac9a-e653-4814-8087-67161eb0023c,18991231,99991231,74fd6bc3-2540-45c0-91af-6472606f06d6,4319ed0e-f9e2-44da-ab37-4f2ea84cd90f,0,1,54.3316122575536,0.001
970,f7e7f0d6-408c-4d6c-8e9b-87eafddfba7e,18991231,99991231,ea988c65-c34e-48d5-8bf2-ddc1b50050ba,90d1a60d-d691-4380-ae9b-6c6533535b93,0,1,266.104384018493,0.004
971,3b21efd0-eb41-4180-bad5-6e7cd22dc753,18991231,99991231,8a2ead6e-f1cb-4041-ac46-a39a4745d145,349607c9-5e15-494b-b224-ea3acb4a446d,0,1,309.978488960626,0.005
972,45f535f8-0964-4516-8629-ea8b1347c8f0,18991231,99991231,796819e7-546f-48ef-86c2-1ccafb90a231,c2da4fbf-0e9c-43dd-b25a-f34fd232e885,0,1,311.559196997346,0.005
973,e9b74db6-385b-4793-9624-02176a1e0e46,18991231,99991231,"02e082b2-c87a-4433-9a5a-fadd1f00b54d",406dd23f-0a14-4338-bf65-b92aba28f26e,0,1,318.262829374777,0.005
974,885521c0-f545-4542-b6bd-bc6a81b74a57,18991231,99991231,c2da4fbf-0e9c-43dd-b25a-f34fd232e885,4319ed0e-f9e2-44da-ab37-4f2ea84cd90f,0,1,359.244547916509,0.006
975,43e364df-1934-4257-936e-10aa2281c6e5,18991231,99991231,c2da4fbf-0e9c-43dd-b25a-f34fd232e885,406dd23f-0a14-4338-bf65-b92aba28f26e,0,1,41.5932795052278,0.001
976,9164178b-de75-4c47-9284-fc4f19b96374,18991231,99991231,349607c9-5e15-494b-b224-ea3acb4a446d,c2da4fbf-0e9c-43dd-b25a-f34fd232e885,0,1,53.7587955594245,0.001
977,"097f4a04-bd7c-48b1-bed5-5419ea5c296b",18991231,99991231,90d1a60d-d691-4380-ae9b-6c6533535b93,349607c9-5e15-494b-b224-ea3acb4a446d,0,1,52.4720030357735,0.001
978,1ded1999-7c68-4743-a9d6-39d5dfc57d90,18991231,99991231,6d01801e-5e26-48ab-bc4c-d33a1791e36b,a3429563-94cf-4ae9-a074-f22150a64f11,0,1,12.64911459352,0
979,c1808ce1-70de-44ec-b32e-d9607c6bb160,18991231,99991231,27097803-085b-4af5-bcfb-5656bb5f48e6,6d01801e-5e26-48ab-bc4c-d33a1791e36b,0,1,119.457799326278,0.002
980,7657092c-1e80-445c-92a6-8c67b4a0060b,18991231,99991231,1d67abf4-0ae4-4765-9ed0-600a30efa00b,383b63a6-3cab-4ff6-a5bc-c3cbbbd92444,0,1,34.9285685363715,0.001
981,1b83a92d-bacb-4f20-990f-4e08beadcf9e,18991231,99991231,1d67abf4-0ae4-4765-9ed0-600a30efa00b,b4a6f5a5-c527-4405-a02e-a56e8bad091a,0,1,177.125759146139,0.003
982,2dfb4feb-63b6-4028-85d1-e8493494944a,18991231,99991231,b10d5165-aafb-4aef-a8ff-ae2ac3be6aac,1d67abf4-0ae4-4765-9ed0-600a30efa00b,0,1,33.1063800497729,0.001
983,3342dc92-734c-4b84-b34c-b962d0781c91,18991231,99991231,b10d5165-aafb-4aef-a8ff-ae2ac3be6aac,b4a6f5a5-c527-4405-a02e-a56e8bad091a,0,1,208.529857982595,0.003
984,38b9c026-b0dc-4ee6-be2b-9a0990c0cbfd,18991231,99991231,b4a6f5a5-c527-4405-a02e-a56e8bad091a,e1085635-2897-4532-849f-c0dc2d3bf298,0,1,44.045503743288,0.001
985,"09fdac09-b6b3-4389-bda1-c7fb4798d8c1",18991231,99991231,fed122c9-d403-4653-ac78-ff695755c152,b10d5165-aafb-4aef-a8ff-ae2ac3be6aac,0,1,46.8782230891957,0.001
986,"0c20eda5-7f8c-48ba-b05c-7091e39b842d",18991231,99991231,49ac70d0-1abb-4851-aac3-63eab7667f3d,fed122c9-d403-4653-ac78-ff695755c152,0,1,26.6018138479271,0
987,1f9caf07-557e-42d9-afe1-10b7dc405dc3,18991231,99991231,49ac70d0-1abb-4851-aac3-63eab7667f3d,aebc14fe-2f81-4902-91d8-bcbfcda7fa10,0,1,29.330627337305,0
988,bf7ffbdc-35b4-4731-99cb-6e439c091b3e,18991231,99991231,51a878c5-c4c2-4d31-8e69-c19c55db4cd5,49ac70d0-1abb-4851-aac3-63eab7667f3d,0,1,59.9681181962527,0.001
989,b1f27611-9ffd-493e-83fc-796827bd1aed,18991231,99991231,51a878c5-c4c2-4d31-8e69-c19c55db4cd5,74c0e8ae-8578-45aa-a2a4-04a95db2511c,0,1,34.3574737138783,0.001
990,9edee527-12bb-47f8-a890-8e626168e294,18991231,99991231,aebc14fe-2f81-4902-91d8-bcbfcda7fa10,a4e01049-2450-4472-9581-81036c4f5c89,0,1,65.68407493449,0.001
991,e97a1241-26f9-4522-b53f-3f4f1d2f15b2,18991231,99991231,a4e01049-2450-4472-9581-81036c4f5c89,8b78d089-3955-4a47-b070-341bbca9a58e,0,1,36.7612091748943,0.001
992,75dd2fc9-6886-4688-858b-57b4bac0e4d8,18991231,99991231,8b78d089-3955-4a47-b070-341bbca9a58e,3b8422a5-e4d8-44aa-97b5-e839a488f1ad,0,1,36.1247892727418,0.001
993,64523e81-5946-4d21-b418-5ea6f94de1af,18991231,99991231,8b78d089-3955-4a47-b070-341bbca9a58e,69deee0b-dddf-4af5-85d4-f7a940474b7c,0,1,55.7469604552594,0.001
994,f568a6ea-d93a-44eb-92f6-de8d5cc17b28,18991231,99991231,3b8422a5-e4d8-44aa-97b5-e839a488f1ad,3fde6f0b-1460-4f28-81f8-18ea332897d0,0,1,52.9528101237319,0.001
995,9e1e967f-5d42-4598-9389-883b02a576bf,18991231,99991231,69deee0b-dddf-4af5-85d4-f7a940474b7c,8beef6d8-9b5b-4764-9418-3c90b82b6d77,0,1,114.207053197222,0.002
996,77d08ab8-dd64-4b2a-8f61-395b5d06573f,18991231,99991231,3fde6f0b-1460-4f28-81f8-18ea332897d0,8f7c6df5-1fe3-4570-89b0-08506c1be39d,0,1,42.7551587530674,0.001
997,17b3e828-56e8-4194-96f8-321538036bfd,18991231,99991231,8f7c6df5-1fe3-4570-89b0-08506c1be39d,8beef6d8-9b5b-4764-9418-3c90b82b6d77,0,1,38.4324927632587,0.001
998,ff26058d-dfe5-4a1e-a1af-3b81b06dce15,18991231,99991231,372f0257-0047-49fa-b210-26f090c30e56,27097803-085b-4af5-bcfb-5656bb5f48e6,0,1,73.9539519604346,0.001
999,789acbed-c4d0-48c3-98be-27c4a9894501,18991231,99991231,372f0257-0047-49fa-b210-26f090c30e56,e1085635-2897-4532-849f-c0dc2d3bf298,0,1,34.525561545035,0.001
1000,8f787db6-d009-4e8b-b95f-783398f7d156,18991231,99991231,f38e9e44-4e62-455c-b9f4-2ebf56745b3b,372f0257-0047-49fa-b210-26f090c30e56,0,1,24.8244154009717,0
1001,5bc87586-e5bc-43d7-a8c1-19308c52b281,18991231,99991231,8c2141dd-21ee-4049-a236-239c82b749ca,f38e9e44-4e62-455c-b9f4-2ebf56745b3b,0,1,0.002006389719903,0
1002,11d5d64d-dd6b-4241-a459-2c095cd8dfcf,18991231,99991231,de949bed-fa53-4e7f-86f2-05179ce614c9,51a878c5-c4c2-4d31-8e69-c19c55db4cd5,0,1,8.32545494252638,0
1003,ef8d4fe5-841e-447b-8e59-55b89e276d1e,18991231,99991231,911f2507-db87-4384-a53d-d5dd8dfccfb8,6ef830a9-0e96-465c-8ba1-f23a6df44b08,0,1,36.0146206421781,0.001
1004,4e0c59b5-7af4-49b5-89fd-c23e7ae8a322,18991231,99991231,6ef830a9-0e96-465c-8ba1-f23a6df44b08,b224c661-caad-4d9b-82cd-5b75d34d8908,0,1,156.952602496018,0.003
1005,7b604139-f1b5-4987-82a3-5569ed0c69d6,18991231,99991231,9e0516fa-4cd2-4f74-8ee3-0a53fb3ea72e,1348d0dc-c626-43c4-ab65-c99314688e4e,0,1,13.129539215063,0
1006,37cca6cb-b1af-4145-b77c-cbe98b6334b0,18991231,99991231,6d9fa84d-fc92-476e-b923-573f2c108721,971964a8-7ea0-4713-a14e-33cb15d106b8,0,1,3.32191158321035,0
